name,category,address,open_website,phone_number,description,open_hours,open_hours_updated,reviews_count,rating,main_image,reviews,url,lat,lon,place_id,country,price_range,services_provided,hotel_amenities,hotel_star_ratings,category_search_input
"You███ Je███ry ███","Jewelry store","80 ███ad ███5th█████████Yor████████████","https://www.youmejewelryco.com/","+18███755███","","{""Friday"":""8 AM–4 PM"",""Monday"":""9 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""9 AM–5 PM"",""Tuesday"":""9 AM–5 PM"",""Wednesday"":""9 AM–5 PM""}","Closed ⋅ Opens 9 AM",4,5,"https://lh5.googleusercontent.com/p/AF1QipM462VjXm6c7UDWhDJ2sPKDNrn2mxUXt_ALbiEf=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJo-yUyxBbwokRDNwhB3PNtPs&q=Jewelrystore,+YouMeJewelryCo80BroadSt5thflNewYorkNY10004,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/You%20Me%20Jewelry%20Co/data=!4m7!3m6!1s0x89c25b10cb94eca3:0xfbb4cd730721dc0c!8m2!3d40.7043117!4d-74.0118769!16s%2Fg%2F11sk5s5gb5!19sChIJo-yUyxBbwokRDNwhB3PNtPs?authuser=0&hl=en&rclk=1",40.7043117,-74.0118769,"ChIJo-yUyxBbwokRDNwhB3PNtPs","US","","[""Identifies as women-owned"",""Small business""]","null","","Jewelrystore"
"Foo███ock███","Shoe store","146███roa███y, █████████ NY█████████","https://stores.footlocker.com/ny/newyork/1460-broadway-8155.html","+12███615███","Brand-name athletic shoes & apparel. Retail chain with brand-name athletic shoes, clothing & related accessories for men, women & kids.","{""Friday"":""10 AM–10 PM"",""Monday"":""10 AM–10 PM"",""Saturday"":""10 AM–10 PM"",""Sunday"":""11 AM–8 PM"",""Thursday"":""10 AM–10 PM"",""Tuesday"":""10 AM–10 PM"",""Wednesday"":""10 AM–10 PM""}","Open ⋅ Closes 10 PM",2791,4.3,"https://lh5.googleusercontent.com/p/AF1QipM2Hsc02xaHFBU3cfIfOnal27uIYb6mupBWhCkL=w408-h240-k-no-pi-20-ya330-ro-0-fo100","https://search.google.com/local/reviews?placeid=ChIJ6zsfKatZwokRUf1FbWXBbRo&q=Shoe+Store,+NYC+SOLE3845thAveNew+York+NY+10018,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Foot%20Locker/data=!4m7!3m6!1s0x89c259ab291f3beb:0x1a6dc1656d45fd51!8m2!3d40.7551817!4d-73.9863723!16s%2Fg%2F1vyn4r_5!19sChIJ6zsfKatZwokRUf1FbWXBbRo?authuser=0&hl=en&rclk=1",40.7551817,-73.9863723,"ChIJ6zsfKatZwokRUf1FbWXBbRo","US","$$","[""In-store pickup"",""Onsite services""]","null","","Shoestore"
"DSW███sig███ Sh█████████use███","Shoe store","213███34t███t.,█████████, N█████████","https://stores.dsw.com/usa/ny/newyork/dsw-designer-shoe-warehouse-34th-street---between-7th-and-8th-ave.html?y_source=1_MTY1MTcxMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","+12███679███","Discounted brand-name shoes & handbags. Retail chain known for its discounted brand-name & designer shoes, handbags & accessories.","{""Friday"":""9 AM–9 PM"",""Monday"":""9 AM–9 PM"",""Saturday"":""9 AM–9 PM"",""Sunday"":""9 AM–8 PM"",""Thursday"":""9 AM–9 PM"",""Tuesday"":""9 AM–9 PM"",""Wednesday"":""9 AM–9 PM""}","Open ⋅ Closes 9 PM",2923,4.3,"https://lh5.googleusercontent.com/p/AF1QipOBx32O-YP-pNgdLHpkPLMqsZo4DgQFjukw1xdn=w408-h240-k-no-pi-10-ya106-ro-0-fo100","https://search.google.com/local/reviews?placeid=ChIJ__8_KalZwokRMyVNLNFcg7A&q=Shoe+Store,+NYC+SOLE3845thAveNew+York+NY+10018,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/DSW%20Designer%20Shoe%20Warehouse/data=!4m7!3m6!1s0x89c259a9293fffff:0xb0835cd12c4d2533!8m2!3d40.7514320!4d-73.9911850!16s%2Fg%2F1hc52d_38!19sChIJ__8_KalZwokRMyVNLNFcg7A?authuser=0&hl=en&rclk=1",40.751432,-73.991185,"ChIJ__8_KalZwokRMyVNLNFcg7A","US","$$","[""In-store pickup"",""In-store shopping"",""Onsite services"",""No delivery"",""No same-day delivery""]","null","","Shoestore"
"Sol███ice███","Shoe store","211███rd ███, N█████████NY ██████","","+12███768███","","{""Friday"":""10 AM–7:30 PM"",""Monday"":""10 AM–7:30 PM"",""Saturday"":""10 AM–7:30 PM"",""Sunday"":""Closed"",""Thursday"":""10 AM–7:30 PM"",""Tuesday"":""10 AM–7:30 PM"",""Wednesday"":""10 AM–7:30 PM""}","Open ⋅ Closes 7:30 PM",106,4.8,"https://lh5.googleusercontent.com/p/AF1QipPm2f94xOSNevWKmcMdd4_D4799eKDxXR0hj9z4=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJY75CPAb2wokRBefB60nxrOk&q=Shoe+Store,+NYC+SOLE3845thAveNew+York+NY+10018,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Solestice/data=!4m7!3m6!1s0x89c2f6063c42be63:0xe9acf149ebc1e705!8m2!3d40.7975531!4d-73.9401162!16s%2Fg%2F1hc90fwsk!19sChIJY75CPAb2wokRBefB60nxrOk?authuser=0&hl=en&rclk=1",40.7975531,-73.9401162,"ChIJY75CPAb2wokRBefB60nxrOk","US","","[""Identifies as Asian-owned"",""Identifies as women-owned"",""Small business""]","null","","Shoestore"
"Wes███YC","Shoe store","147███72n███t, █████████ NY█████████","https://www.westnyc.com/","+12███878███","Sneaker specialist with casual apparel. Brick-lined store known for its collection of brand-name sneakers, plus casual & athletic apparel.","{""Friday"":""10 AM–7 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""10 AM–7 PM"",""Sunday"":""11 AM–6 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–7 PM""}","Open ⋅ Closes 7 PM",119,4.4,"https://lh5.googleusercontent.com/p/AF1QipNTr4q62PXQ7RpoLCvTBPgaBD_w_0pQIFiI2GAe=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJez9RNIpYwokROyA2wnAGdDQ&q=Shoe+Store,+NYC+SOLE3845thAveNew+York+NY+10018,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/West%20NYC/data=!4m7!3m6!1s0x89c2588a34513f7b:0x34740670c236203b!8m2!3d40.7783157!4d-73.9803179!16s%2Fg%2F1vvyy_9z!19sChIJez9RNIpYwokROyA2wnAGdDQ?authuser=0&hl=en&rclk=1",40.7783157,-73.9803179,"ChIJez9RNIpYwokROyA2wnAGdDQ","US","","[""Small business""]","null","","Shoestore"
"Foo███ock███","Shoe store","11 ███4th███., █████████ NY█████████","https://stores.footlocker.com/ny/newyork/11-west-34th-street-7094.html","+12███719███","Brand-name athletic shoes & apparel. Retail chain with brand-name athletic shoes, clothing & related accessories for men, women & kids.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Open ⋅ Closes 8 PM",551,4.2,"https://lh5.googleusercontent.com/p/AF1QipMqkkpRze0iSxndqkiufydZ091oQt2rMAtNPejR=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJnQPMT6lZwokR_PrVPr_nTmc&q=Shoe+Store,+NYC+SOLE3845thAveNew+York+NY+10018,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Foot%20Locker/data=!4m7!3m6!1s0x89c259a94fcc039d:0x674ee7bf3ed5fafc!8m2!3d40.7490450!4d-73.9856221!16s%2Fg%2F1thtf188!19sChIJnQPMT6lZwokR_PrVPr_nTmc?authuser=0&hl=en&rclk=1",40.749045,-73.9856221,"ChIJnQPMT6lZwokR_PrVPr_nTmc","US","$$","[""In-store pickup"",""Onsite services""]","null","","Shoestore"
"Sam███elm███","Shoe store","109███rin███t, █████████ NY█████████","https://www.samedelman.com/stores/ny/new-york/10012/spring-street-99905?partnerid=google-listings&utm_medium=organic&utm_source=google","+12███267███","Hip shop for women's shoes & accessories. Designer flagship stocking on-trend shoes, handbags, jackets & accessories in colorful, themed digs.","{""Friday"":""10 AM–7 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–7 PM""}","Open ⋅ Closes 7 PM",84,4,"https://lh5.googleusercontent.com/p/AF1QipMX4i8-0fvnPdhNpRyuvUP1hynl0OSkEv93WNha=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJlbG-uo5ZwokRHOcNFQ5d2LE&q=Shoe+Store,+SamEdelman109SpringSt+New+York+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Sam%20Edelman/data=!4m7!3m6!1s0x89c2598ebabeb195:0xb1d85d0e150de71c!8m2!3d40.7236994!4d-73.9997547!16s%2Fg%2F1hhn6jp77!19sChIJlbG-uo5ZwokRHOcNFQ5d2LE?authuser=0&hl=en&rclk=1",40.7236994,-73.9997547,"ChIJlbG-uo5ZwokRHOcNFQ5d2LE","US","$$","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services""]","null","","Shoestore"
"Bar███Foo███ar █████████","Shoe store","152███rin███t, █████████ NY█████████","https://baredfootwear.com/","+18███711███","","{""Friday"":""10 AM–7 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""10 AM–7 PM"",""Sunday"":""11 AM–6 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–7 PM""}","Open ⋅ Closes 7 PM",24,4.9,"https://lh5.googleusercontent.com/p/AF1QipMVZP8NNCs9WH4LpTSUHfYbbdKKhtBdI4rGmUxj=w408-h576-k-no","https://search.google.com/local/reviews?placeid=ChIJzeacTftZwokR90j4eFDSypw&q=Shoe+Store,+SamEdelman109SpringSt+New+York+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Bared%20Footwear%20New%20York/data=!4m7!3m6!1s0x89c259fb4d9ce6cd:0x9ccad25078f848f7!8m2!3d40.7242062!4d-74.0016146!16s%2Fg%2F11vz3k77jg!19sChIJzeacTftZwokR90j4eFDSypw?authuser=0&hl=en&rclk=1",40.7242062,-74.0016146,"ChIJzeacTftZwokR90j4eFDSypw","US","","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services""]","null","","Shoestore"
"Sta███m G███s","Shoe store","47 ███ard███, N█████████NY ██████","http://www.stadiumgoods.com/","+16███128███","Retail & consignment store for sneakers. Retail & consignment store showcasing rare & limited edition sneakers in a minimalist space.","{""Friday"":""11 AM–7 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""11 AM–7 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""11 AM–7 PM"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–5 PM""}","Open ⋅ Closes 7 PM",1923,3.6,"https://lh5.googleusercontent.com/p/AF1QipNawSN93_vPErp9-l8dckCpJf1IOKwpHLrjJ8oz=w408-h272-k-no","https://search.google.com/local/reviews?placeid=ChIJqcOAN4pZwokRa8iAiaG05mk&q=Shoe+Store,+SamEdelman109SpringSt+New+York+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stadium%20Goods/data=!4m7!3m6!1s0x89c2598a3780c3a9:0x69e6b4a18980c86b!8m2!3d40.7200114!4d-74.0020384!16s%2Fg%2F11bw5xxwyk!19sChIJqcOAN4pZwokRa8iAiaG05mk?authuser=0&hl=en&rclk=1",40.7200114,-74.0020384,"ChIJqcOAN4pZwokRa8iAiaG05mk","US","","[""Delivery"",""In-store pickup"",""Onsite services"",""No same-day delivery""]","null","","Shoestore"
"Mee███n S███s -█████████","Shoe store","123███rce███t, █████████ NY█████████","https://meermin.com/","+16███819███","","{""Friday"":""11 AM–7:30 PM"",""Monday"":""11 AM–7:30 PM"",""Saturday"":""11 AM–7:30 PM"",""Sunday"":""12–6:30 PM"",""Thursday"":""11 AM–7:30 PM"",""Tuesday"":""11 AM–7:30 PM"",""Wednesday"":""11 AM–7:30 PM""}","Open ⋅ Closes 7:30 PM",484,4.4,"https://lh5.googleusercontent.com/p/AF1QipMNr0Cy6JtfI5ORL9KHfduKChAw9ppQpAb6F8dY=w408-h528-k-no","https://search.google.com/local/reviews?placeid=ChIJQTBJX45ZwokROu2XW-UK9bY&q=Shoe+Store,+SamEdelman109SpringSt+New+York+NY+10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Meermin%20Shoes%20-%20NYC%20SoHo/data=!4m7!3m6!1s0x89c2598e5f493041:0xb6f50ae55b97ed3a!8m2!3d40.7241727!4d-73.9990961!16s%2Fg%2F11f339q_ng!19sChIJQTBJX45ZwokROu2XW-UK9bY?authuser=0&hl=en&rclk=1",40.7241727,-73.9990961,"ChIJQTBJX45ZwokROu2XW-UK9bY","US","","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services""]","null","","Shoestore"
"B&H███oto███deo█████████oni█████████████████████","Electronics store","420███h A███ Ne█████████Y 1█████████████████████","https://www.bhphotovideo.com/c/buy/Digital-Cameras/ci/9811/N/4288586282","+18███598███","Veteran photo & electronics superstore. Longtime independent superstore supplying new & used professional photo, video & audio equipment.","{""Friday"":""10 AM–1 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""Closed"",""Sunday"":""10 AM–6 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–7 PM""}","Open ⋅ Closes 7 PM",33976,4.6,"https://lh5.googleusercontent.com/p/AF1QipORdFZHZTsERv4PQqnDNtKyeqWcb_rMEhqgD_3V=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJI93dPbJZwokRIoOEoivEDQs&q=Electronics+Store,+M&authuser=0&hl=en&gl=BD","https://www.google.com/maps/place/B%26H%20Photo%20Video%20-%20Electronics%20and%20Camera%20Store/data=!4m7!3m6!1s0x89c259b23ddddd23:0xb0dc42ba2848322!8m2!3d40.7529444!4d-73.9963276!16s%2Fm%2F026zl4z!19sChIJI93dPbJZwokRIoOEoivEDQs?authuser=0&hl=en&rclk=1",40.7529444,-73.9963276,"ChIJI93dPbJZwokRIoOEoivEDQs","US","","[""Delivery"",""In-store pick-up"",""In-store shopping"",""On-site services"",""No same-day delivery""]","null","","Electronicsstore"
"Ele███oni███Gar██████","Electronics store","423███h A███ Ne█████████Y 1█████████████████████","","+19███073███","","{""Friday"":""9 AM–12 AM"",""Monday"":""9 AM–12 AM"",""Saturday"":""9 AM–12 AM"",""Sunday"":""9 AM–12 AM"",""Thursday"":""9 AM–12 AM"",""Tuesday"":""9 AM–12 AM"",""Wednesday"":""9 AM–12 AM""}","Open ⋅ Closes 12 AM",107,4.6,"https://lh5.googleusercontent.com/p/AF1QipM2QBWuVIrf-ncqRw7utEAvGh_6xyGkDFZ0BAhz=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJdfc78Q1ZwokR7QmDMVJLa6w&q=Electronics+Store,+M&authuser=0&hl=en&gl=BD","https://www.google.com/maps/place/Electronics%20Garden/data=!4m7!3m6!1s0x89c2590df13bf775:0xac6b4b52318309ed!8m2!3d40.7504413!4d-73.9908030!16s%2Fg%2F11vhzy3pn6!19sChIJdfc78Q1ZwokR7QmDMVJLa6w?authuser=0&hl=en&rclk=1",40.7504413,-73.990803,"ChIJdfc78Q1ZwokR7QmDMVJLa6w","US","","[""Debit cards"",""NFC mobile payments"",null]","null","","Electronicsstore"
"Sto███","Shoe store","237███fay███e S█████████rk,████████████","https://stockx.com/","","","{""Friday"":""11 AM–6 PM"",""Monday"":""11 AM–6 PM"",""Saturday"":""12–6 PM"",""Sunday"":""12–4 PM"",""Thursday"":""11 AM–6 PM"",""Tuesday"":""11 AM–6 PM"",""Wednesday"":""11 AM–6 PM""}","Open ⋅ Closes 6 PM",252,2.6,"https://lh5.googleusercontent.com/p/AF1QipMHwZU-si1HSwXcspHEMCw4qG6RU56zyDQhXikk=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJ1QTGE7NZwokRXsyGPj8XUZo&q=Shoe+Store,+Stock+237LafayetteStNewYorkNY10012,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/StockX/data=!4m7!3m6!1s0x89c259b313c604d5:0x9a51173f3e86cc5e!8m2!3d40.7226298!4d-73.9968440!16s%2Fg%2F11h46d1bt_!19sChIJ1QTGE7NZwokRXsyGPj8XUZo?authuser=0&hl=en&rclk=1",40.7226298,-73.996844,"ChIJ1QTGE7NZwokRXsyGPj8XUZo","US","","[""In-store shopping"",""Onsite services"",""No delivery"",""No same-day delivery""]","null","","Shoestore"
"ALDO","Shoe store","181███oad███, N█████████NY ██████","https://www.aldoshoes.com/us/en_US?utm_source=G&utm_medium=local&utm_campaign=google-local","+12███271███","Trendy footwear & accessories retailer. Chain store featuring men's & women's shoes, boots & accessories in fashionable styles.","null","",173,3.9,"https://lh5.googleusercontent.com/p/AF1QipN9_DUiNobSOMimyfdwd4xeCNDiVCmaq7IgoX7L=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJW5poFFJbwokRPBf4B5eu3dU&q=Shoe+Store,+ALDO+181+Broadway+Manhattan+NY+10007,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/ALDO/@40.710204,-74.0098913,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25b5214689a5b:0xd5ddae9707f8173c!8m2!3d40.710204!4d-74.0098913!16s%2Fg%2F126180_91?hl=en&entry=ttu&g_ep=EgoyMDI0MTIwMy4wIKXMDSoASAFQAw%3D%3D",40.710204,-74.0098913,"ChIJW5poFFJbwokRPBf4B5eu3dU","US","$$","[""In-store shopping""]","null","","Shoestore"
"Saf███ Ha███are█████████","Hardware store","171███nd ███, N█████████NY █████████████████████","https://safetyhardwarestore.com/","+19███381███","","{""Friday"":""8.00 am–6.30 pm"",""Monday"":""8.00 am–6.30 pm"",""Saturday"":""8.30 am–6.30 pm"",""Sunday"":""12.00–5.00 pm"",""Thursday"":""8.00 am–6.30 pm"",""Tuesday"":""8.00 am–6.30 pm"",""Wednesday"":""8.00 am–6.30 pm""}","Open ⋅ Closes 6.30 pm",24,4.5,"https://lh5.googleusercontent.com/p/AF1QipPfM0a_cRfYaq4iPimhZrJdFxeT5AqVd2mZ27f7=w408-h356-k-no","https://search.google.com/local/reviews?placeid=ChIJpZST_0pZwokRhnZB0bISUIM&q=Hardware+Store,+Hi-SafetyLindetevesTradeCenterLantaiGF2BlokC32No.6-7&authuser=0&hl=en&gl=ID","https://www.google.com/maps/place/Safety%20Hardware%20Store/data=!4m7!3m6!1s0x89c2594aff9394a5:0x835012b2d1417686!8m2!3d40.7797270!4d-73.9506544!16s%2Fg%2F11lc1lpg9f!19sChIJpZST_0pZwokRhnZB0bISUIM?authuser=0&hl=en&rclk=1",40.779727,-73.9506544,"ChIJpZST_0pZwokRhnZB0bISUIM","US","","[""Small Business""]","null","","Hardwarestore"
"Val███Cen███c H█████████nc","Paint store","238███nd ███, N█████████NY █████████████████████","http://www.valuecentrichardware.com/","+12███606███","","{""Friday"":""9.00 am–6.00 pm"",""Monday"":""9.00 am–6.00 pm"",""Saturday"":""9.00 am–6.00 pm"",""Sunday"":""Closed"",""Thursday"":""9.00 am–6.00 pm"",""Tuesday"":""9.00 am–6.00 pm"",""Wednesday"":""9.00 am–6.00 pm""}","Closes soon ⋅ 6.00 pm ⋅ Opens 9.00 am Fri",50,4.4,"https://lh5.googleusercontent.com/p/AF1QipOxtWAUJbYG6DDW1An9LSAVSzOEbTXgfbu9EBjK=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJUXMabuL1wokRheExn9UHNMM&q=Hardware+Store,+Hi-SafetyLindetevesTradeCenterLantaiGF2BlokC32No.6-7&authuser=0&hl=en&gl=ID","https://www.google.com/maps/place/Value%20Centric%20Hardware%20Inc/data=!4m7!3m6!1s0x89c2f5e26e1a7351:0xc33407d59f31e185!8m2!3d40.8010360!4d-73.9350920!16s%2Fg%2F1pp2w_gy5!19sChIJUXMabuL1wokRheExn9UHNMM?authuser=0&hl=en&rclk=1",40.801036,-73.935092,"ChIJUXMabuL1wokRheExn9UHNMM","US","","[""Small Business""]","null","","Hardwarestore"
"NHS███RDW███","Hardware store","433███125███St,█████████, N█████████████████████s","","+12███669███","","{""Friday"":""8.00 am–7.00 pm"",""Monday"":""8.00 am–7.00 pm"",""Saturday"":""9.00 am–6.00 pm"",""Sunday"":""10.00 am–5.00 pm"",""Thursday"":""8.00 am–7.00 pm"",""Tuesday"":""8.00 am–7.00 pm"",""Wednesday"":""8.00 am–7.00 pm""}","Open ⋅ Closes 7.00 pm",110,4.5,"https://lh5.googleusercontent.com/p/AF1QipPmZS0DjcRHR7_dAYGCGZR-1mXNO7fKLzK-Yd9b=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJAeI2DWv2wokRX1_HHpDr1o4&q=Hardware+Store,+Hi-SafetyLindetevesTradeCenterLantaiGF2BlokC32No.6-7&authuser=0&hl=en&gl=ID","https://www.google.com/maps/place/NHS%20HARDWARE/data=!4m7!3m6!1s0x89c2f66b0d36e201:0x8ed6eb901ec75f5f!8m2!3d40.8124098!4d-73.9550605!16s%2Fg%2F1tdzxnl4!19sChIJAeI2DWv2wokRX1_HHpDr1o4?authuser=0&hl=en&rclk=1",40.8124098,-73.9550605,"ChIJAeI2DWv2wokRX1_HHpDr1o4","US","","[""Wheelchair-accessible entrance""]","null","","Hardwarestore"
