Name,Address,Latitude,Longitude,Income,Density
Trader Joe's,"675 6th Avenue, New York",40.74209010000001,-73.9941211,"$84,978 ",3965.46255506608
Whole Foods Market,"95 East Houston Street, New York",40.72382459999999,-73.99231019999999,"$49,685 ",7192.819383259912
Whole Foods Market,"4 Union Square East, New York",40.7346935,-73.9912519,"$84,978 ",3965.46255506608
MORTON WILLIAMS SUPERMARKETS,"130 Bleecker Street, New York",40.7277826,-73.9987835,"$84,978 ",3965.46255506608
bp,"677 Kent Avenue, Brooklyn",40.7007584,-73.9625597,"$120,556 ",1435.4034582132565
Key Food Urban Marketplace,"52 Avenue A, New York",40.72400320000001,-73.984763,"$49,685 ",7192.819383259912
Key Food Supermarkets,"43 Columbia Street, New York",40.7171382,-73.9804011,"$49,685 ",7192.819383259912
Morton Williams Supermarkets,"278 Park Avenue South, New York",40.7394127,-73.98725379999999,"$117,596 ",6288.325991189427
Garden of Eden,"7 East 14th Street, New York",40.7359352,-73.9928729,"$84,978 ",3965.46255506608
Space Market,"1 University Place # 1, New York",40.7308738,-73.9952212,"$84,978 ",3965.46255506608
Fine Fare Supermarkets,"545 Grand Street, New York",40.7139858,-73.9806191,"$49,685 ",7192.819383259912
Citarella Gourmet Market - West Village,"424 6th Avenue, New York",40.7343679,-73.99871689999999,"$84,978 ",3965.46255506608
FOOD BAZAAR,"21 Manhattan Avenue, Brooklyn",40.70314560000001,-73.9450749,"$68,618 ",2204.394812680115
Morton Williams Wines and Spirits,"313 East 23rd Street, New York",40.7377511,-73.98001339999999,"$117,596 ",6288.325991189427
Foodtown of Williamsburg,"159 North 3rd Street, Brooklyn",40.715327,-73.959566,"$101,442 ",2493.9913544668584
CTown Supermarkets,"330 Graham Avenue, Brooklyn",40.71412600000001,-73.94400159999999,"$101,442 ",2493.9913544668584
Associated Supermarkets of Alphabet City,"123 Loisaida Avenue, New York",40.7246316,-73.9787304,"$49,685 ",7192.819383259912
Union Market,"240 East Houston Street, New York",40.7223638,-73.9859359,"$49,685 ",7192.819383259912
Western Beef Supermarket,"431 West 16th Street, New York",40.7430701,-74.00571599999999,"$84,978 ",3965.46255506608
CTown Supermarkets,"241 Taaffe Place, Brooklyn",40.690586,-73.95931999999999,"$120,556 ",1435.4034582132565
Trader Joe's,"445 Gold Street, Brooklyn",40.69122529999999,-73.9827655,"$120,556 ",1435.4034582132565
Grand Advance Supermarket,"272 Grand Street, New York",40.718072,-73.992842,"$49,685 ",7192.819383259912
City Acres Market,"11 Broadway, Brooklyn",40.71099389999999,-73.9682784,"$49,685 ",7192.819383259912
Key Food Supermarkets,"492 Myrtle Avenue, Brooklyn",40.6933444,-73.9652167,"$120,556 ",1435.4034582132565
Frankels Kosher Market,"192 Clymer Street, Brooklyn",40.7071577,-73.9622196,"$120,556 ",1435.4034582132565
Peg Leg Woodshop,"54 Franklin Avenue, Brooklyn",40.6974946,-73.9593344,"$120,556 ",1435.4034582132565
Brooklyn Fare,"666 Greenwich Street, New York",40.7321288,-74.00789739999999,"$84,978 ",3965.46255506608
Whole Foods Market,"238 Bedford Avenue, Brooklyn",40.71614090000001,-73.9597096,"$101,442 ",2493.9913544668584
Shop Fair of Williamsburg,"385 Broadway, Brooklyn",40.7073543,-73.95437199999999,"$68,618 ",2204.394812680115
bp,"256 McGuinness Boulevard, Brooklyn",40.73095229999999,-73.9514957,"$101,442 ",2493.9913544668584
bp,"1049 Grand Street, Brooklyn",40.714042,-73.93355,"$70,582 ",1622.9682997118157
bp,"59-36 Maurice Avenue, Maspeth",40.72691349999999,-73.9071604,"$80,708 ",1041.398344066237
City Fresh Market - Bushwick,"229 Knickerbocker Avenue #2401, Brooklyn",40.7029747,-73.9255093,"$70,582 ",1622.9682997118157
Western Beef Supermarket,"47-05 Metropolitan Avenue, Ridgewood",40.71419379999999,-73.9198147,"$70,582 ",1622.9682997118157
FOOD BAZAAR,"1102 Myrtle Avenue, Brooklyn",40.6966458,-73.93626189999999,"$68,618 ",2204.394812680115
Key Food Supermarkets,"224 McGuinness Boulevard, Brooklyn",40.72990710000001,-73.950973,"$101,442 ",2493.9913544668584
FOOD BAZAAR,"1590 Gates Avenue, Ridgewood",40.70072100000001,-73.910724,"$70,582 ",1622.9682997118157
CTown Supermarkets,"346 Central Avenue, Brooklyn",40.6948126,-73.9198891,"$70,582 ",1622.9682997118157
Green Corner Fish & Farmers Market,"801 Flushing Avenue, Brooklyn",40.7012598,-73.9406714,"$68,618 ",2204.394812680115
bp,"864 Flushing Avenue, Brooklyn",40.701702,-73.937271,"$68,618 ",2204.394812680115
Bravo Supermarkets,"844 Dekalb Avenue, Brooklyn",40.6922431,-73.9419881,"$68,618 ",2204.394812680115
Mr.Kiwi,"957 Broadway, Brooklyn",40.6969004,-73.9348648,"$68,618 ",2204.394812680115
Premier Food Fresh Market,"1165 Broadway, Brooklyn",40.693147,-73.92778799999999,"$70,582 ",1622.9682997118157
bp,"546 Morgan Avenue, Brooklyn",40.72311490000001,-73.93887749999999,"$101,442 ",2493.9913544668584
Trader Joe's,"9030 Metropolitan Avenue, Rego Park",40.7109939,-73.8581298,"$88,917 ",1041.9227230910765
ALDI,"61-11 Junction Boulevard, Rego Park",40.7335112,-73.8630979,"$88,917 ",1041.9227230910765
SkyFoods-Elmhurst,"7955 Albion Avenue, Elmhurst",40.73960140000001,-73.8837114,"$63,453 ",1587.8380864765409
Ideal Food Basket of Glendale,"67-16 Myrtle Avenue, Ridgewood",40.7014547,-73.8853498,"$69,726 ",1556.4857405703772
Key Food Supermarkets,"92-02 63rd Drive, Flushing",40.7275261,-73.86381399999999,"$88,917 ",1041.9227230910765
Biedronka,"60-15 Myrtle Avenue, Flushing",40.7007523,-73.8977483,"$69,726 ",1556.4857405703772
Vitelio's Marketplace (Key Food),"1883 Madison Street, Queens",40.70396530000001,-73.9044454,"$70,582 ",1622.9682997118157
Food Universe Marketplace,"66-82 Fresh Pond Road, Ridgewood",40.7062605,-73.8971382,"$69,726 ",1556.4857405703772
bp,"65-15 Cooper Avenue, Glendale",40.69893860000001,-73.8885073,"$69,726 ",1556.4857405703772
bp,"69-05 Eliot Avenue, Middle Village",40.7197383,-73.8909723,"$69,726 ",1556.4857405703772
bp,"6615 Borden Avenue, Maspeth",40.7261052,-73.8978139,"$63,453 ",1587.8380864765409
REGO FRESH MARKETPLACE,"63-76 Woodhaven Boulevard, Rego Park",40.7223739,-73.8679269,"$88,917 ",1041.9227230910765
Fresh Value Marketplace,"9507 63rd Drive, Rego Park",40.7297385,-73.8628899,"$88,917 ",1041.9227230910765
CTown Supermarkets,"94-06 63rd Drive, Rego Park",40.72877489999999,-73.8628252,"$88,917 ",1041.9227230910765
Foodtown of Bushwick,"1291 Broadway, Brooklyn",40.6909383,-73.92412790000002,"$70,582 ",1622.9682997118157
Moore Street Market,"110 Moore Street, Brooklyn",40.70368909999999,-73.9410911,"$68,618 ",2204.394812680115
Village Barn Fresh Market,"80-05 Caldwell Avenue, Middle Village",40.725844,-73.87944,"$63,453 ",1587.8380864765409
Bravo Supermarkets,"785 Grand Street, Brooklyn",40.7120409,-73.941713,"$68,618 ",2204.394812680115
bp,"134-30 Atlantic Avenue, South Richmond Hill",40.696918,-73.813976,"$75,207 ",1318.4636614535418
Aron's Kissena Farms,"72-15 Kissena Boulevard, Flushing",40.7281381,-73.8140665,"$74,493 ",1390.128794848206
Seasons Queens - Kosher Supermarket,"68-18 Main Street, Flushing",40.7326732,-73.82539129999999,"$88,917 ",1041.9227230910765
Key Food Marketplace,"155-15 Aguilar Avenue, Flushing",40.7285856,-73.81293780000001,"$74,493 ",1390.128794848206
Ideal Food Basket,"148-40 Hillside Avenue, Jamaica",40.70623399999999,-73.80747660000002,"$74,493 ",1390.128794848206
Vitelio's Marketplace,"11615 Metropolitan Avenue, Jamaica",40.7074433,-73.8354877,"$88,917 ",1041.9227230910765
Foodtown of Rego Park,"97-36 63rd Road, Rego Park",40.7313889,-73.8594444,"$88,917 ",1041.9227230910765
Bravo Supermarkets,"109-08 Jamaica Avenue, Richmond Hill",40.6958337,-73.8383916,"$75,207 ",1318.4636614535418
Key Food Supermarkets,"116-34 Queens Boulevard, Forest Hills",40.7152028,-73.8329444,"$88,917 ",1041.9227230910765
Cipollina Gourmet Italian Market,"116-09 Queens Boulevard, Forest Hills",40.7161684,-73.8330756,"$88,917 ",1041.9227230910765
Foodtown of Forest Hills,"110-44 Queens Boulevard, Forest Hills",40.719216,-73.839685,"$88,917 ",1041.9227230910765
Key Food Supermarkets,"108-27 Queens Boulevard, Forest Hills",40.7213225,-73.8427793,"$88,917 ",1041.9227230910765
bp,"138-19 Hillside Avenue, Jamaica",40.70459099999999,-73.81603299999999,"$88,917 ",1041.9227230910765
FOOD BAZAAR,"58-01 Junction Boulevard, Elmhurst",40.735691,-73.86504649999999,"$63,453 ",1587.8380864765409
Key Food Supermarkets,"105-35 64th Road, Forest Hills",40.73241549999999,-73.85026719999999,"$88,917 ",1041.9227230910765
Key Food Supermarket,"148-35 Jamaica Avenue, Jamaica",40.70199760000001,-73.8057242,"$74,493 ",1390.128794848206
Shop Fair of Jamaica,"153-30 89th Avenue, Jamaica",40.7052503,-73.802764,"$74,493 ",1390.128794848206
Wasserman Supermarket,"72-51 Main Street, Flushing",40.72511,-73.82070399999999,"$88,917 ",1041.9227230910765
Ferreira Foodtown of Parsons Blvd. - Supermarket,"84-05 Parsons Boulevard, Jamaica",40.71403599999999,-73.806995,"$74,493 ",1390.128794848206
Great Wall Supermarket,"59-16 99th Street, Corona",40.7366832,-73.8593831,"$88,917 ",1041.9227230910765
Ideal Food Basket,"8930 Sutphin Boulevard, Jamaica",40.7029676,-73.8087302,"$74,493 ",1390.128794848206
FOOD BAZAAR,"97-27 57th Avenue, Corona",40.7378299,-73.8627224,"$88,917 ",1041.9227230910765
Ideal Food Basket,"108-02 Otis Avenue, Corona",40.7411305,-73.8536086,"$88,917 ",1041.9227230910765
Vitelio's Marketplace,"7176 Yellowstone Boulevard, Forest Hills",40.72091380000001,-73.85561560000001,"$88,917 ",1041.9227230910765
Trade Fair Supermarket,"130-10 Metropolitan Avenue, Richmond Hill",40.70324129999999,-73.82163249999999,"$75,207 ",1318.4636614535418
Queens Health Emporium,"15901 Horace Harding Expressway, Fresh Meadows",40.738984,-73.80910709999999,"$74,493 ",1390.128794848206
Fine Fare Supermarkets,108-30 Merrick Boulevard,40.6972309,-73.7858815,"$68,682 ",2078.371665133395
Ideal Food Basket,"175-35 Hillside Avenue, Jamaica",40.7120738,-73.7868672,"$74,493 ",1390.128794848206
Bismillah Supermarket,"181-06 Hillside Avenue, Jamaica",40.7129744,-73.78140309999999,"$74,493 ",1390.128794848206
Chang Xin Foods Market,"16721 Union Turnpike, Flushing",40.7230327,-73.8004139,"$74,493 ",1390.128794848206
Associated Fresh Marketplace,"70-63 Parsons Boulevard, Flushing",40.73066850000001,-73.8103271,"$74,493 ",1390.128794848206
Fresh Meadows Natural,"6974 188th Street, Fresh Meadows",40.7332992,-73.78373119999999,"$74,493 ",1390.128794848206
bp,"20533 Hollis Avenue, Jamaica",40.70747900000001,-73.75165299999999,"$97,288 ",1734.9862005519778
IOG Supermarket,"19525 69th Avenue, Fresh Meadows",40.7375371,-73.7778806,"$74,493 ",1390.128794848206
bp,"212-01 Hillside Avenue, Jamaica",40.725003,-73.7540987,"$97,288 ",1734.9862005519778
Key Food Supermarkets,"87-25 Lefferts Boulevard, Richmond Hill",40.6991081,-73.8302307,"$75,207 ",1318.4636614535418
Key Food Supermarket,"171-11 Linden Boulevard, Jamaica",40.6919609,-73.778628,"$68,682 ",2078.371665133395
bp,"117 Springfield Boulevard, Cambria Heights",40.69593029999999,-73.7434588,"$97,288 ",1734.9862005519778
Foodtown of Hollis,"202-15 Hillside Avenue, Hollis",40.7206862,-73.76164159999999,"$97,288 ",1734.9862005519778
bp,"119-01 Atlantic Avenue, Richmond Hill",40.69438299999999,-73.82796600000002,"$75,207 ",1318.4636614535418
CTown Supermarkets,"110-14 Farmers Boulevard, St. Albans",40.7027945,-73.7669841,"$68,682 ",2078.371665133395
Premium Supermarket - Jamaica,"168-07 Hillside Avenue, Jamaica",40.7103,-73.7945333,"$74,493 ",1390.128794848206
CTown Supermarkets,"81-29 Lefferts Boulevard, Kew Gardens",40.7086042,-73.8302983,"$88,917 ",1041.9227230910765
CTown Supermarkets,"169-15 Hillside Avenue, Jamaica",40.711163,-73.7926114,"$74,493 ",1390.128794848206
Key Food Supermarkets,"183-14 Hillside Avenue, Jamaica",40.713833,-73.77821089999999,"$74,493 ",1390.128794848206
Key Food Supermarkets,"79-15 Main Street, Flushing",40.7184986,-73.8167823,"$88,917 ",1041.9227230910765
Key Food Supermarkets,"220-46 Hillside Avenue, Queens Village",40.7309718,-73.7421659,"$97,288 ",1734.9862005519778
Key Food,"213-22 Jamaica Avenue, Queens Village",40.7160793,-73.7437896,"$97,288 ",1734.9862005519778
Foodtown of Bellerose,"250-04 Jericho Turnpike, Bellerose",40.7262596,-73.7156011,"$97,288 ",1734.9862005519778
Patel Brothers,"251-08 Hillside Avenue, Queens",40.7355077,-73.7162418,"$97,288 ",1734.9862005519778
FARMBRIA by FOOD BAZAAR,"217-20 Linden Boulevard, Cambria Heights",40.6954177,-73.74198109999999,"$97,288 ",1734.9862005519778
CTown Supermarkets,"167 Tulip Avenue, Floral Park",40.72422549999999,-73.7025939,"$97,288 ",1734.9862005519778
CTown Supermarkets,"29 Village Avenue, Elmont",40.6956125,-73.7151186,"$97,288 ",1734.9862005519778
Food Universe Marketplace,"222-51 Jamaica Avenue, Queens Village",40.72166219999999,-73.7313842,"$97,288 ",1734.9862005519778
Key Food Supermarkets,"214-14 73rd Avenue, Oakland Gardens",40.74024399999999,-73.7595992,"$74,493 ",1390.128794848206
CTown Supermarkets,"195-09 Jamaica Avenue, Jamaica",40.7134638,-73.76567279999999,"$97,288 ",1734.9862005519778
Compare Foods of Hollis,"206-16 Hollis Avenue, Queens Village",40.707223,-73.75049729999999,"$97,288 ",1734.9862005519778
Fine Fare Supermarkets,"199-11 Hollis Avenue, St. Albans",40.7063889,-73.75805559999999,"$68,682 ",2078.371665133395
John's Farm Market,"112-55 Farmers Boulevard, St. Albans",40.6995633,-73.76298059999999,"$68,682 ",2078.371665133395
CTown Fresh Supermarket,"218-51 Hempstead Avenue, Queens Village",40.71363059999999,-73.73636619999999,"$97,288 ",1734.9862005519778
Jamaica Food Corporation,"19034 Jamaica Avenue, Hollis",40.7123463,-73.768625,"$68,682 ",2078.371665133395
Food Farm,"89-61 Francis Lewis Boulevard, Jamaica",40.71846600000001,-73.757103,"$97,288 ",1734.9862005519778
bp,"196-29 Hillside Avenue, Hollis",40.7182424,-73.7660697,"$74,493 ",1390.128794848206
Khaamar Baari,"183-17 Hillside Avenue, Jamaica",40.714192,-73.778249,"$74,493 ",1390.128794848206
Parasram's WI Market,"17707 Jamaica Avenue, Jamaica",40.7081037,-73.7835216,"$74,493 ",1390.128794848206
Walker Supermarket,"17707 Jamaica Avenue, Jamaica",40.7081919,-73.7835769,"$74,493 ",1390.128794848206
Al - Fattah Food Bazar,"18002 Hillside Avenue, Jamaica",40.7129075,-73.7821919,"$74,493 ",1390.128794848206
John's Farm Market,"216-20 Hillside Avenue, Queens Village",40.7277415,-73.7475702,"$97,288 ",1734.9862005519778
Ferreira Foodtown of Jamaica,"173-09 Jamaica Avenue, Jamaica",40.708136,-73.786616,"$74,493 ",1390.128794848206
CTown Supermarkets,"108-54 Guy R Brewer Boulevard, Jamaica",40.6950899,-73.7905292,"$68,682 ",2078.371665133395
ALDI,"92-29 168th Street, Jamaica",40.7050851,-73.7915333,"$74,493 ",1390.128794848206
bp,"740 Hempstead Turnpike, Franklin Square",40.7070019,-73.66728789999999,"$97,288 ",1734.9862005519778
Charles Scaturro & Sons,"25801 Hillside Avenue, Queens",40.7373296,-73.7101315,"$97,288 ",1734.9862005519778
Cherry Valley Marketplace - Hempstead,"496 Hempstead Turnpike, West Hempstead",40.7065724,-73.6575525,"$97,288 ",1734.9862005519778
bp,"653 Hempstead Turnpike, Elmont",40.7070517,-73.7025644,"$97,288 ",1734.9862005519778
Target Grocery,"1730 Hempstead Turnpike, Elmont",40.7088687,-73.7039273,"$97,288 ",1734.9862005519778
"The Ray-Block Stationery Co., Inc.","3 Plainfield Avenue, Floral Park",40.7290599,-73.6997432,"$97,288 ",1734.9862005519778
bp,"1019 Tulip Avenue, Franklin Square",40.7130281,-73.6773395,"$97,288 ",1734.9862005519778
"Holiday Farms Supermarket, Franklin Square","206 New Hyde Park Road, Franklin Square",40.7131949,-73.6760389,"$97,288 ",1734.9862005519778
bp,"1301 Jericho Turnpike, New Hyde Park",40.7332822,-73.6831389,"$97,288 ",1734.9862005519778
bp,"200 Hillside Avenue, New Hyde Park",40.7399002,-73.6987106,"$97,288 ",1734.9862005519778
Apna Bazar Cash & Carry,260-04 Hillside Avenue,40.7370751,-73.70802510000001,"$97,288 ",1734.9862005519778
Premium Supermarket - Glen Oaks,"25611 Hillside Avenue, Queens",40.73692140000001,-73.7113147,"$97,288 ",1734.9862005519778
bp,"241-15 Hillside Avenue, Jamaica",40.733955,-73.7248939,"$97,288 ",1734.9862005519778
bp,"144 Hempstead Turnpike, West Hempstead",40.7053334,-73.6439358,"$97,288 ",1734.9862005519778
Kings Food Markets,"870 Franklin Avenue, Garden City",40.7277719,-73.63532169999999,"$97,288 ",1734.9862005519778
bp,"138 Peninsula Boulevard, Hempstead",40.7064186,-73.6189983,"$97,288 ",1734.9862005519778
Bravo Supermarkets,"401 Fulton Avenue, Hempstead",40.7097749,-73.6188359,"$97,288 ",1734.9862005519778
bp,"415 South Franklin Street, Hempstead",40.6928675,-73.6221125,"$97,288 ",1734.9862005519778
bp,"375 Clinton Street, Hempstead",40.71731219999999,-73.6209609,"$97,288 ",1734.9862005519778
bp,"2298 Jericho Turnpike, New Hyde Park",40.7410958,-73.6624246,"$97,288 ",1734.9862005519778
Him alone African Caribbean Market,"494 Uniondale Avenue, Uniondale",40.70328699999999,-73.593144,"$97,288 ",1734.9862005519778
Key Food Super fresh,"386 Fulton Avenue, Hempstead",40.7090907,-73.6199998,"$97,288 ",1734.9862005519778
Key Food Marketplace,"153-157 7th Street, Garden City",40.72517819999999,-73.63529319999999,"$97,288 ",1734.9862005519778
Food Bazaar Hempstead,"132 Fulton Avenue, Hempstead",40.704761,-73.6313608,"$97,288 ",1734.9862005519778
Productos Centroamericanos Isabel,"75 South Franklin Street, Hempstead",40.7031508,-73.6255971,"$97,288 ",1734.9862005519778
ALDI,"280 Peninsula Boulevard, Hempstead",40.70562169999999,-73.62410129999999,"$97,288 ",1734.9862005519778
CTown Supermarkets,"445 South Franklin Street, Hempstead",40.6919444,-73.6225,"$97,288 ",1734.9862005519778
Mini market bendicion,"155 Baldwin Road #6818, Hempstead",40.6968288,-73.61543209999999,"$97,288 ",1734.9862005519778
Sansone Food Products Co,"2133 Jericho Turnpike, New Hyde Park",40.7383982,-73.6690074,"$97,288 ",1734.9862005519778
Foodtown of Hempstead,"301 Jerusalem Avenue, Hempstead",40.70266710000001,-73.6063983,"$97,288 ",1734.9862005519778
Chery Industrial,"61 Commercial Avenue, Garden City",40.7284093,-73.6153447,"$97,288 ",1734.9862005519778
"Pick Quick Foods, Inc.","445 Westbury Boulevard, Hempstead",40.722727,-73.6072593,"$97,288 ",1734.9862005519778
Sansone Market,"2147 Jericho Turnpike, Garden City Park",40.7389061,-73.6681071,"$97,288 ",1734.9862005519778
King Kullen,"2305 Jericho Turnpike, Garden City Park",40.74303099999999,-73.66358919999999,"$97,288 ",1734.9862005519778
CTown Supermarkets,"565 Uniondale Avenue, Uniondale",40.70111749999999,-73.5927923,"$97,288 ",1734.9862005519778
Shop Rite,Uniondale,40.700611,-73.5931669,"$97,288 ",1734.9862005519778
Lidl,"2407-2475 Jericho Turnpike, New Hyde Park",40.74342,-73.6583,"$97,288 ",1734.9862005519778
Trader Joe's,"910 Old Country Road, Garden City",40.7443902,-73.6039002,"$97,288 ",1734.9862005519778
bp,"2425 Jerusalem Avenue, Bellmore",40.691441,-73.543032,"$97,288 ",1734.9862005519778
Stew Leonard's,"1897 Front Street, East Meadow",40.7214708,-73.5643395,"$97,288 ",1734.9862005519778
productos centro americanos lo Rosales corp,"686 Jerusalén ave, Uniondale",40.6986876,-73.58990109999999,"$97,288 ",1734.9862005519778
